Amount,MerchantID,TransactionType,Location,IsFraud
797.13,412,refund,Dallas,0
3592.31,948,purchase,San Jose,0
1685.42,27,purchase,Houston,0
553.86,990,refund,San Antonio,0
2209.45,504,purchase,Houston,0
2770.09,869,purchase,Dallas,0
541.5,713,purchase,Chicago,0
3361,580,purchase,San Antonio,0
3983,286,purchase,Chicago,0
1074.8,500,refund,Chicago,0
2850.68,181,refund,San Antonio,0
4679.57,412,purchase,San Antonio,0
195.01,616,purchase,Houston,0
2289.68,820,purchase,Houston,0
2421.35,529,refund,San Jose,0
2448.28,372,purchase,San Jose,0
2260.88,144,refund,New York,0
2242.18,849,refund,San Diego,0
233.13,463,purchase,Houston,0
480.99,498,purchase,Los Angeles,0
959.54,677,refund,San Jose,0
4733.91,671,refund,Phoenix,0
2210.48,206,refund,San Jose,0
3769.65,694,purchase,Houston,0
3792.65,24,purchase,San Diego,0
3636.97,847,purchase,Chicago,0
4530.28,845,refund,Houston,0
4361.08,391,purchase,San Antonio,0
4688.13,603,refund,Dallas,0
4652.38,640,refund,Philadelphia,0
3498.29,391,purchase,Phoenix,0
4968.75,275,refund,Phoenix,0
1266.32,391,purchase,Chicago,0
1154.69,298,refund,New York,0
3081.6,851,purchase,San Diego,0
4865.53,616,refund,San Jose,0
4566.62,669,purchase,San Antonio,0
4133.63,642,purchase,San Jose,0
1584.78,632,refund,Chicago,0
4394.27,879,refund,San Jose,0
4556.6,822,purchase,Phoenix,0
1239.25,935,refund,San Jose,0
3270.82,439,refund,San Jose,0
496.97,923,purchase,Houston,0
212.79,524,purchase,New York,0
4979.07,244,refund,Chicago,0
3741.97,799,refund,New York,0
4382.47,228,purchase,San Jose,0
792.82,230,refund,Chicago,0
618.85,263,refund,San Diego,0
2245.47,461,refund,San Antonio,0
864.86,233,purchase,Dallas,0
3278.59,747,purchase,Phoenix,0
1402.69,537,refund,Dallas,0
378.01,111,purchase,New York,0
126.38,834,purchase,San Diego,0
2348.39,320,refund,San Antonio,0
3981.65,445,refund,Dallas,0
1254.99,819,refund,Chicago,0
3085.34,84,refund,San Antonio,0
4381.89,747,refund,San Jose,0
238.05,68,purchase,Philadelphia,0
3100.97,544,purchase,San Jose,0
4642.75,263,refund,New York,0
942.44,306,purchase,San Antonio,0
66.01,977,purchase,Houston,0
2307.3,18,purchase,Dallas,0
2368.21,754,refund,Los Angeles,0
1034.93,686,refund,Philadelphia,0
2504.86,179,refund,New York,0
611.46,291,purchase,Chicago,0
3798.32,765,refund,Los Angeles,0
1873.61,786,refund,San Diego,0
1251.12,137,refund,Philadelphia,0
4777.47,688,purchase,Philadelphia,0
3197.59,234,purchase,New York,0
4158.69,551,refund,Dallas,0
2352.6,387,purchase,Philadelphia,0
3343.62,848,purchase,San Antonio,0
4554.48,342,purchase,Phoenix,0
4912.39,751,purchase,Chicago,0
4656.57,985,purchase,San Jose,0
756.46,497,purchase,Houston,0
513.36,663,purchase,Chicago,0
2162.67,759,purchase,Houston,0
1642.52,691,refund,Dallas,0
1011.32,705,refund,San Diego,0
3015.14,460,refund,San Jose,0
2715.86,230,refund,Chicago,0
3618.36,347,purchase,Philadelphia,0
3355.14,348,refund,Houston,0
2990.56,835,refund,San Diego,0
2676.14,619,refund,Chicago,0
3290.83,647,refund,Dallas,0
2091.64,696,purchase,Philadelphia,0
1324.47,61,refund,Dallas,0
403.18,395,purchase,San Antonio,0
202.38,461,purchase,Los Angeles,0
1807.21,443,purchase,Houston,0
4512.46,861,purchase,Phoenix,0
1398.28,866,purchase,New York,0
2877.81,771,refund,Phoenix,0
4194.09,710,refund,Chicago,0
3610.04,643,purchase,Phoenix,0
1013.9,526,purchase,Phoenix,0
4249.88,166,purchase,Chicago,0
2424.43,222,refund,San Diego,0
644.96,389,refund,New York,0
4221.88,925,refund,Philadelphia,0
3242.42,795,refund,Philadelphia,0
3851.87,988,refund,Los Angeles,0
1946.34,217,purchase,Dallas,0
2882.2,807,refund,Los Angeles,0
2915.79,79,purchase,Philadelphia,0
2250,94,purchase,Phoenix,0
1811.83,365,refund,San Antonio,0
512.47,760,refund,Dallas,0
3483.2,918,refund,Houston,0
10.03,461,purchase,Chicago,0
2024.86,379,refund,Chicago,0
1366.78,174,purchase,Philadelphia,0
2342.51,232,refund,San Diego,0
741.06,861,refund,Houston,0
3076.1,228,refund,San Jose,0
2124.8,547,purchase,Phoenix,0
413.05,324,refund,Phoenix,0
2257.01,742,purchase,San Antonio,0
1580.95,850,purchase,Chicago,0
1485.43,244,refund,Los Angeles,0
4497.73,245,purchase,Los Angeles,0
2060.15,867,refund,New York,0
688.46,892,purchase,Phoenix,0
69.9,540,purchase,Los Angeles,0
1653.53,871,purchase,Chicago,0
2102.31,555,purchase,Philadelphia,0
979.53,195,refund,Philadelphia,0
1359.66,442,refund,Dallas,0
2694.35,408,purchase,Dallas,0
2066.12,439,refund,Los Angeles,0
3622.32,719,refund,Los Angeles,0
2571.74,928,refund,Dallas,0
1756,628,refund,Philadelphia,0
1355.54,331,refund,Chicago,0
1302.73,266,refund,New York,0
3463.2,818,purchase,Chicago,0
1324.33,138,refund,Houston,0
4162.59,367,purchase,Los Angeles,0
1701.27,959,purchase,San Diego,0
4369.77,664,purchase,San Jose,0
3705.21,171,refund,Houston,0
4719.45,792,refund,San Antonio,0
3018.83,117,purchase,San Diego,0
4942.38,978,purchase,New York,0
366.93,939,refund,Dallas,0
1527.15,448,purchase,Dallas,0
3160.13,290,refund,San Antonio,0
318.6,519,purchase,San Antonio,0
584.36,257,refund,Dallas,1
3382.41,389,purchase,Los Angeles,0
173.13,664,refund,Phoenix,0
194.24,869,refund,San Jose,0
4388.59,841,purchase,Philadelphia,0
4646.2,987,refund,New York,0
4013.94,682,purchase,Phoenix,0
4024.04,816,refund,Los Angeles,0
2883.22,48,purchase,San Diego,0
2385.33,876,refund,Houston,0
1780.17,514,purchase,San Diego,0
1616.84,818,purchase,San Antonio,0
2145.33,4,purchase,Phoenix,0
797.06,59,purchase,New York,0
628.1,138,purchase,Houston,0
4002.46,15,purchase,Phoenix,0
3767.97,508,purchase,Chicago,0
567.01,626,purchase,Los Angeles,0
3750.41,216,refund,New York,0
431.88,760,refund,Phoenix,0
1593.02,391,refund,San Jose,0
2490.79,955,purchase,Los Angeles,0
1574.99,595,refund,Chicago,0
4072.45,673,refund,San Antonio,0
3823.81,620,purchase,Los Angeles,0
3081.58,501,refund,Chicago,0
888.32,560,refund,Phoenix,0
3437.46,281,refund,San Antonio,0
4379.33,904,purchase,Philadelphia,0
2367.57,183,refund,Dallas,0
1515.04,818,refund,Phoenix,0
2707.84,661,purchase,Philadelphia,0
3628.72,299,purchase,San Diego,0
3775.73,255,refund,Chicago,0
581.31,135,purchase,Los Angeles,0
2883.24,911,purchase,Dallas,0
2504.02,866,purchase,New York,0
2508.8,597,purchase,Philadelphia,0
4128.46,153,refund,Los Angeles,0
96.87,569,refund,San Diego,0
3220.23,450,purchase,Phoenix,0
233.03,14,refund,New York,0
4934.68,74,refund,Phoenix,0
3852.96,585,purchase,Phoenix,0
245.32,392,purchase,San Diego,0
509.01,747,refund,San Jose,0
468.94,179,refund,San Antonio,0
4539.86,306,refund,San Jose,0
590.11,153,refund,Houston,0
2861.89,538,refund,Houston,0
3054.07,543,refund,Dallas,0
433.88,653,purchase,San Jose,0
2345.73,630,refund,San Jose,0
3609.24,567,purchase,Houston,0
4070.11,334,refund,Phoenix,0
4267.99,581,purchase,Dallas,0
2209.1,275,purchase,Chicago,0
9.59,765,refund,Phoenix,0
951.53,70,purchase,Philadelphia,0
713.28,278,purchase,Los Angeles,0
560.75,251,purchase,Dallas,0
1837.53,558,purchase,Los Angeles,0
3318.22,788,purchase,Philadelphia,0
3647.14,842,refund,Dallas,0
3320.69,30,purchase,Philadelphia,0
1516.01,866,refund,Phoenix,0
3920.54,835,refund,Dallas,0
4564.46,236,purchase,Los Angeles,0
3330.53,895,refund,San Diego,0
3455.97,276,purchase,Houston,0
636.98,252,refund,San Diego,0
3545.17,17,refund,San Jose,0
3713.51,593,purchase,Dallas,0
2193.37,385,refund,Dallas,0
875.96,465,purchase,San Jose,0
211.67,290,purchase,San Antonio,0
120.6,468,purchase,Dallas,0
1037.02,143,refund,Dallas,0
1066.74,520,refund,Houston,0
1124.03,154,purchase,Phoenix,0
3523.19,337,purchase,San Diego,0
3405.05,917,refund,Los Angeles,0
3928.05,63,purchase,Los Angeles,0
4653.33,702,purchase,Philadelphia,0
4990.08,432,purchase,Houston,0
4862.88,593,refund,Los Angeles,0
1569.45,787,refund,Houston,0
1105.95,910,refund,Los Angeles,0
353.82,163,purchase,Chicago,0
4696.93,472,purchase,Phoenix,0
943.43,980,refund,Houston,0
955.19,789,refund,San Jose,0
495.62,691,purchase,San Jose,0
2107.63,585,purchase,San Diego,0
174.7,848,refund,Dallas,0
3784.01,909,purchase,Chicago,0
2148.87,773,refund,Los Angeles,0
2763.97,235,refund,San Jose,0
1595.86,978,purchase,Philadelphia,0
670.13,58,purchase,Los Angeles,0
3806.21,191,purchase,Chicago,0
3972.61,870,purchase,Chicago,0
1806.64,142,purchase,New York,0
424.46,574,purchase,Los Angeles,0
2100.37,27,purchase,Dallas,0
2717.38,531,refund,Chicago,0
2405.74,188,purchase,San Antonio,0
1301.2,244,refund,Phoenix,0
2395.96,153,refund,Dallas,0
345.49,76,purchase,San Jose,0
113.36,631,purchase,Chicago,0
2788.3,794,refund,Phoenix,0
2275.15,531,purchase,Chicago,0
1377.06,416,refund,Houston,0
2242.95,866,refund,New York,0
3601.94,596,purchase,Houston,0
780.11,512,purchase,Phoenix,0
2224.93,135,refund,Dallas,0
2603.63,630,refund,Chicago,0
3248.05,946,purchase,Dallas,0
2456.1,339,refund,Houston,0
1040.66,912,refund,Houston,0
1777.01,198,purchase,Chicago,0
4211.82,937,refund,Los Angeles,0
107.62,44,refund,San Antonio,0
3584.86,47,purchase,Philadelphia,0
3434.86,959,purchase,San Antonio,0
3178.47,56,refund,San Diego,0
2529.81,182,purchase,Chicago,0
4077.58,143,refund,Houston,0
2244.02,893,purchase,Philadelphia,0
4114.7,478,refund,San Antonio,0
3974.87,515,refund,New York,0
378.32,56,purchase,Philadelphia,0
599.02,636,purchase,Phoenix,0
186.67,666,refund,San Diego,0
188.57,834,refund,Los Angeles,0
2729.89,234,purchase,Chicago,0
4868.94,96,refund,Phoenix,0
2010.96,556,refund,New York,0
3735.88,860,refund,Philadelphia,0
3774.65,82,refund,New York,0
4833.76,508,refund,Chicago,0
3173.98,975,purchase,Philadelphia,0
4139.22,396,purchase,Dallas,0
1303.67,640,purchase,Chicago,0
3114.96,128,purchase,San Jose,0
2705.36,721,refund,Chicago,0
4030.74,889,refund,Phoenix,0
3043.41,632,refund,Phoenix,0
690.3,141,refund,Houston,0
2178.68,822,refund,Houston,0
109.17,218,refund,San Antonio,0
3961.62,206,refund,San Jose,0
4652.92,778,purchase,New York,0
2003.67,483,refund,Dallas,0
380.58,42,purchase,Los Angeles,0
451.12,380,purchase,Houston,0
4987.44,405,refund,San Antonio,0
4506.72,514,refund,San Jose,0
363.91,190,refund,San Antonio,0
968.24,961,purchase,Phoenix,0
2919.68,676,purchase,Dallas,0
2806.38,94,refund,San Jose,0
1448.98,174,refund,New York,0
2306.13,615,purchase,Dallas,0
1154.97,165,purchase,Philadelphia,0
4421.66,419,refund,Los Angeles,0
1597.64,24,refund,New York,0
520.39,872,purchase,Chicago,0
2988.3,545,refund,Philadelphia,0
3159.81,458,refund,San Antonio,0
322.79,547,refund,San Jose,0
2803.49,106,refund,Dallas,0
4556.1,797,purchase,San Antonio,0
1648.57,180,refund,Chicago,0
2909.55,485,purchase,Dallas,0
3659.69,448,refund,New York,0
990.32,774,purchase,Dallas,0
1046.7,802,refund,Phoenix,0
560.29,758,refund,San Jose,0
167.86,726,purchase,Philadelphia,0
1357.76,394,purchase,Philadelphia,0
124.05,157,purchase,San Antonio,0
480.11,184,refund,San Diego,0
2693.52,619,purchase,Philadelphia,0
3408.65,920,purchase,Los Angeles,0
3266.89,831,purchase,Chicago,0
576.96,789,purchase,Phoenix,0
4389.23,82,refund,New York,0
1986.7,340,purchase,Dallas,0
2114.73,153,refund,Houston,0
1994.15,490,purchase,San Antonio,0
135,680,purchase,San Diego,0
123.57,200,purchase,New York,0
1028.11,97,refund,San Antonio,0
2673.23,127,purchase,San Antonio,0
1796.2,103,refund,San Diego,0
1717.5,285,refund,Phoenix,0
1023.97,740,refund,Dallas,0
4342.7,338,refund,San Antonio,0
3329.27,693,refund,Chicago,0
1006.69,587,purchase,Dallas,0
1180.85,47,refund,Phoenix,0
2806.69,530,purchase,Philadelphia,0
752.38,119,purchase,Los Angeles,0
2663.55,359,purchase,Dallas,0
2698.38,603,refund,San Antonio,0
3860.94,224,refund,San Jose,0
456.87,804,refund,New York,0
3494.39,420,purchase,Philadelphia,0
4218.46,968,purchase,Dallas,0
677.9,879,refund,Philadelphia,0
2706.25,68,refund,New York,0
273.28,358,refund,Houston,0
1174.08,987,refund,Dallas,0
2556.21,807,purchase,Phoenix,0
1184.65,282,purchase,San Antonio,0
2885.32,663,refund,New York,0
1785.48,467,purchase,Philadelphia,0
3245.24,380,purchase,San Jose,0
2528.74,996,purchase,Phoenix,0
2556.36,64,purchase,Chicago,0
4660.82,408,refund,San Jose,0
2436.66,418,refund,Chicago,0
2275.09,637,purchase,New York,0
421.92,345,purchase,San Jose,0
3988.14,571,purchase,San Diego,0
408.11,725,purchase,San Jose,0
4888.64,597,refund,Los Angeles,0
3627.67,813,purchase,San Diego,0
3663.83,87,purchase,New York,0
363.69,527,purchase,San Jose,0
1568.21,236,purchase,San Antonio,0
1698.83,218,refund,Los Angeles,0
240.94,319,purchase,Philadelphia,0
1020.95,956,purchase,Dallas,0
4075.86,925,purchase,Phoenix,0
3011.15,42,refund,New York,0
4390.98,896,purchase,Phoenix,0
536.07,417,purchase,Phoenix,0
2107.34,821,purchase,San Antonio,0
4496.8,853,purchase,Chicago,0
3923.38,276,refund,San Diego,0
1425.81,385,purchase,Phoenix,0
2884.96,136,purchase,San Antonio,0
1000.73,943,purchase,Philadelphia,0
1434.55,12,refund,Philadelphia,0
2431.44,981,refund,Los Angeles,0
3825.7,17,refund,Los Angeles,0
4240.27,438,purchase,Dallas,0
2521.87,923,purchase,Dallas,0
2569.94,87,purchase,San Diego,0
1826.31,661,purchase,Chicago,0
2812.11,764,purchase,Dallas,0
3611.6,8,purchase,Chicago,0
4307.81,790,purchase,San Antonio,0
2514.34,77,purchase,San Antonio,0
651.79,191,refund,New York,0
2275.88,766,refund,San Diego,0
2412.98,183,refund,San Jose,0
2214.86,472,purchase,Los Angeles,0
2527.72,743,purchase,Philadelphia,0
1977.91,442,purchase,New York,0
1205.59,293,refund,Philadelphia,0
3.13,205,refund,Philadelphia,0
4175.81,176,refund,San Jose,0
3341.8,706,purchase,Philadelphia,0
353.86,272,refund,San Antonio,0
905.22,544,refund,New York,0
173.45,20,purchase,San Jose,0
41.79,115,refund,San Jose,0
3938.8,610,purchase,Chicago,0
186.65,207,purchase,Chicago,0
1820.88,785,refund,Philadelphia,0
1103.67,823,purchase,New York,0
4096.89,974,refund,Chicago,0
4242.07,386,refund,Philadelphia,0
1182.78,912,refund,Dallas,0
930.87,776,purchase,Dallas,0
2774.54,939,purchase,Los Angeles,0
265.96,928,refund,San Diego,0
1289.53,376,refund,Philadelphia,0
4001.25,256,refund,New York,0
518.92,108,purchase,San Diego,0
4908.55,454,refund,San Antonio,0
190.01,414,purchase,Los Angeles,0
531.43,344,purchase,Philadelphia,0
2199.18,791,refund,Philadelphia,0
910.47,614,purchase,Houston,0
3691.02,368,purchase,San Jose,0
1778.69,108,refund,New York,0
4610.71,496,refund,New York,0
1573.94,295,refund,San Jose,0
1370.04,129,refund,Houston,0
3951.71,526,refund,Los Angeles,0
2759.33,935,purchase,Dallas,0
4089.63,627,purchase,San Antonio,0
931.95,717,refund,Philadelphia,0
2074.1,369,purchase,Los Angeles,0
1274.84,94,refund,New York,0
644.15,543,purchase,Dallas,0
544.82,706,refund,Chicago,0
555.12,405,refund,Dallas,0
3229.78,493,refund,Philadelphia,0
1531.78,704,refund,Houston,0
220.46,591,refund,San Jose,0
2963.62,525,purchase,Houston,0
1387.56,389,purchase,San Jose,0
1912.85,482,refund,San Diego,0
1705.17,899,purchase,Philadelphia,0
4870.67,754,refund,New York,0
4220.58,335,purchase,Philadelphia,0
2099.33,649,purchase,San Diego,0
1822.04,610,purchase,San Jose,0
1615.41,250,refund,Chicago,0
4959.39,889,refund,San Diego,0
4402.86,537,purchase,Houston,0
3146.81,853,refund,Philadelphia,0
1195.78,518,refund,New York,0
4982.71,126,purchase,Houston,0
3348.63,51,refund,Los Angeles,0
1209.8,900,refund,San Diego,0
647.99,211,refund,Dallas,0
3355.64,169,purchase,Philadelphia,0
4642.34,123,purchase,New York,0
4222.32,887,refund,New York,0
3429.75,661,purchase,San Diego,0
4465.95,825,purchase,Dallas,0
2598.81,687,purchase,San Antonio,0
1692.02,771,purchase,New York,0
481.8,971,refund,San Antonio,0
4751.85,982,refund,San Jose,0
3842.04,414,refund,Los Angeles,0
3426.58,585,refund,New York,0
4057.47,925,refund,San Antonio,0
799.08,173,purchase,San Diego,0
1030.78,934,refund,Dallas,0
341.77,452,refund,San Jose,0
2170.09,844,refund,Los Angeles,0
2754.39,3,refund,Houston,0
3176.58,482,purchase,Los Angeles,0
966.66,983,purchase,Philadelphia,0
2500.04,68,purchase,New York,0
4296.16,624,refund,Dallas,0
2738.5,377,purchase,New York,0
3337.6,194,refund,San Diego,0
2914.56,297,purchase,San Jose,0
222.67,970,purchase,New York,0
2203.66,981,refund,New York,0
1178.17,753,purchase,Chicago,0
4839.25,831,refund,Houston,0
1524.42,935,refund,Dallas,0
4150.24,854,refund,San Jose,0
2294.93,759,refund,San Jose,0
637.11,782,purchase,San Antonio,0
4064.79,777,purchase,Dallas,0
3615.73,221,refund,Los Angeles,0
2397.58,408,purchase,Chicago,0
88.34,209,purchase,San Diego,0
1228.97,430,purchase,Phoenix,0
4970.58,670,purchase,Chicago,0
2478.53,463,purchase,New York,0
2092.81,61,purchase,Philadelphia,0
99.9,581,purchase,Phoenix,0
4626.63,214,refund,San Diego,0
3762.17,228,refund,Philadelphia,0
1982.75,226,purchase,Los Angeles,0
1658.3,208,refund,Philadelphia,0
1299.13,109,purchase,Philadelphia,0
1205.99,708,refund,Houston,0
1410.66,712,purchase,Dallas,0
2747.54,588,purchase,San Diego,0
1306.37,579,purchase,San Diego,0
1291.97,276,purchase,Chicago,1
3740.58,938,purchase,Houston,0
3499.82,868,refund,Chicago,0
1206.11,678,refund,Dallas,0
1769.74,395,purchase,Philadelphia,0
710.85,430,refund,New York,0
1150.9,369,refund,New York,0
3731.26,584,purchase,Philadelphia,0
4425.22,834,refund,San Jose,0
4597.76,280,purchase,Los Angeles,0
1161.01,246,purchase,Los Angeles,0
1786.37,883,purchase,Los Angeles,0
4158.86,585,purchase,Phoenix,0
562.95,556,refund,San Diego,0
1191.36,601,purchase,Dallas,0
2176.79,257,purchase,Phoenix,0
95.95,186,refund,Phoenix,0
679.22,40,purchase,Phoenix,0
2788.29,304,refund,San Diego,0
3138.2,365,purchase,Dallas,0
3177.3,873,purchase,New York,0
1332.11,91,purchase,Los Angeles,0
4846.56,855,refund,San Jose,0
4825.58,358,purchase,Philadelphia,0
1879.71,776,refund,Phoenix,0
4493.02,948,refund,New York,0
551.29,537,purchase,New York,0
2915.64,511,purchase,San Diego,0
2587.63,216,purchase,Dallas,0
4281.52,994,refund,Los Angeles,0
3781.54,263,purchase,Phoenix,0
2329.24,85,refund,Chicago,0
1488.68,338,purchase,Chicago,0
3678.45,44,refund,New York,0
469.18,380,refund,San Jose,0
370.03,956,refund,Philadelphia,0
1111.27,827,refund,Chicago,0
2260.92,752,refund,Phoenix,0
4237.14,877,refund,Los Angeles,0
3927.61,738,refund,Phoenix,0
3956.36,82,purchase,San Antonio,0
4227.89,590,refund,San Diego,0
2562.41,224,purchase,San Jose,0
3693.15,947,purchase,San Jose,0
4161.87,550,refund,Houston,0
717.95,954,refund,Chicago,0
4106.44,999,refund,Philadelphia,0
1432.83,416,purchase,Phoenix,0
1382.55,249,refund,Phoenix,0
2022.92,32,refund,New York,0
2837.12,353,purchase,Dallas,0
4554.51,616,purchase,Chicago,0
3151.93,787,refund,Houston,0
923.35,739,purchase,Los Angeles,0
4756.2,199,purchase,Chicago,0
2765.65,198,refund,San Diego,0
4894.2,916,purchase,Dallas,0
1447.03,201,purchase,Chicago,0
304.21,984,refund,Philadelphia,0
250.69,328,purchase,Phoenix,0
1839.94,323,purchase,San Antonio,0
52.2,391,purchase,Los Angeles,0
637.29,455,refund,San Antonio,0
789.34,731,refund,New York,0
3287.68,325,refund,New York,0
4194.39,197,refund,Chicago,0
1928.55,721,refund,Dallas,0
4748.98,888,refund,New York,0
559.09,937,refund,Dallas,0
4588.12,132,refund,San Diego,0
1847.01,890,purchase,Dallas,0
1036.82,500,purchase,Chicago,0
2887.97,653,purchase,San Antonio,0
2460.2,42,purchase,Los Angeles,0
593.92,784,refund,Los Angeles,0
4919.16,601,purchase,New York,0
3604.48,587,refund,San Diego,0
2180.58,959,refund,San Antonio,0
1821.27,966,refund,Los Angeles,0
46.11,590,refund,Philadelphia,0
3280.2,667,purchase,Chicago,0
3634.26,120,refund,Chicago,0
975.21,724,purchase,Los Angeles,0
3453.27,132,refund,Philadelphia,0
1719.22,339,purchase,Chicago,0
1770.76,246,refund,Los Angeles,0
2754.57,331,purchase,Chicago,0
413.77,592,refund,Philadelphia,0
783.47,649,purchase,Philadelphia,0
122.16,173,refund,San Diego,0
602.11,724,refund,Dallas,0
4856.54,295,purchase,Phoenix,0
3927.12,609,purchase,Philadelphia,0
4426.96,532,refund,Philadelphia,0
409.43,328,refund,Houston,0
1572.24,367,refund,San Diego,0
3827.32,729,purchase,Chicago,0
502.69,425,purchase,Philadelphia,0
420.65,107,purchase,San Antonio,0
364.96,371,purchase,Phoenix,0
4814.43,917,refund,Philadelphia,0
459.03,598,refund,Dallas,0
2984.87,244,purchase,Philadelphia,0
3963.18,353,refund,Chicago,0
4851.4,543,refund,Dallas,0
3497.7,978,refund,San Antonio,0
2296.72,271,refund,New York,0
2437.81,19,refund,Philadelphia,0
210.47,373,refund,San Antonio,0
431.44,397,purchase,Dallas,0
4585.59,113,refund,San Diego,0
68.91,885,refund,San Jose,0
1845.54,380,refund,New York,0
1420.9,512,purchase,Philadelphia,0
1897.68,54,purchase,Los Angeles,0
2073.29,979,refund,San Antonio,0
3495.99,64,refund,San Antonio,0
1295.59,534,refund,Phoenix,0
1964.56,330,refund,New York,0
1681.34,117,purchase,Phoenix,0
1778.69,861,refund,Chicago,0
4225.24,532,refund,San Jose,0
2813.73,52,purchase,San Diego,0
3013.77,330,purchase,San Diego,0
2522.35,725,refund,San Diego,0
1031.9,385,purchase,Dallas,0
1643.71,178,purchase,San Antonio,0
642.45,400,refund,Los Angeles,0
2961.13,521,purchase,Philadelphia,0
1233.11,807,refund,Chicago,0
2212.36,174,refund,Philadelphia,0
1233.19,601,purchase,Phoenix,0
3236.87,257,purchase,San Antonio,0
2652.76,116,refund,Phoenix,0
3163.75,171,refund,San Diego,0
2174.38,795,refund,Los Angeles,0
3508.66,21,refund,Chicago,0
3105.3,588,refund,San Jose,0
4983.14,480,refund,Chicago,0
1365.78,240,purchase,Los Angeles,0
1569.02,16,purchase,San Diego,0
1985.46,172,refund,New York,0
1082.24,682,refund,San Antonio,0
1543.73,217,purchase,Los Angeles,0
176.07,839,purchase,Chicago,0
2937.7,50,refund,Chicago,0
4699.94,555,refund,New York,0
3087.43,109,refund,San Antonio,0
3470.85,747,refund,San Antonio,0
2902.51,167,refund,San Jose,0
4881.88,100,refund,Dallas,0
964.65,113,refund,Philadelphia,0
1065.87,920,refund,New York,0
2772.4,18,refund,Phoenix,0
550.02,445,purchase,San Jose,0
725.56,632,purchase,Houston,0
155.86,589,purchase,San Jose,0
3748.37,961,refund,New York,0
4868.08,796,refund,Chicago,0
2134.64,367,refund,Philadelphia,0
1789.87,870,refund,New York,0
1082.61,839,purchase,New York,0
638.9,555,purchase,San Antonio,0
2184.53,188,purchase,Dallas,0
2607.16,663,refund,Dallas,0
1560.04,978,refund,Houston,0
2302.15,154,refund,San Diego,0
3132.71,877,purchase,Houston,0
992.39,189,purchase,Philadelphia,0
2520.7,490,purchase,San Jose,0
3324.05,212,purchase,San Diego,0
946.3,490,refund,Phoenix,0
4404.9,600,refund,Dallas,0
649.78,237,refund,Phoenix,0
1380.2,40,purchase,Los Angeles,0
3907.12,64,purchase,San Jose,0
3108.47,877,refund,New York,0
1335.65,455,purchase,Chicago,0
3267.67,189,refund,San Antonio,0
693.13,695,refund,Dallas,0
2126.98,542,purchase,Houston,0
3805.66,735,purchase,San Jose,0
2806.17,295,purchase,San Antonio,0
2125.06,902,refund,New York,0
4577.6,532,refund,Dallas,0
3384.51,143,purchase,Houston,0
4100.12,954,purchase,San Diego,0
977.06,349,refund,Phoenix,0
142.93,394,purchase,New York,0
1978.58,562,purchase,San Antonio,0
621.18,584,refund,San Jose,0
889.32,521,purchase,Los Angeles,0
4727.29,943,refund,San Jose,0
4556.19,442,refund,Houston,0
1138.71,406,purchase,San Diego,0
4829.67,593,refund,Philadelphia,0
3583.46,405,refund,San Diego,0
3723.24,707,purchase,Los Angeles,0
4866.52,831,refund,San Jose,0
640.05,767,refund,San Jose,0
3583.24,810,purchase,New York,0
4266.08,661,refund,Chicago,0
2704.59,883,refund,Los Angeles,0
4375.88,83,purchase,Houston,0
1168.99,413,refund,San Antonio,0
3476.06,498,refund,Houston,0
4638.23,246,refund,Philadelphia,0
900.2,888,purchase,New York,0
1677.82,308,refund,Los Angeles,0
192.97,379,purchase,New York,0
3860.68,352,refund,Phoenix,0
2354.48,449,purchase,Houston,0
39.07,830,refund,Houston,0
2126.36,972,purchase,Philadelphia,0
3953.88,483,refund,Phoenix,0
823.42,216,refund,Chicago,0
4651.09,498,purchase,New York,0
2814.37,436,purchase,Phoenix,0
648.62,281,purchase,Philadelphia,0
4577.83,844,refund,Houston,0
2102.75,760,refund,Dallas,0
2306.12,855,purchase,San Jose,0
2470.87,388,purchase,Dallas,0
994.34,654,purchase,Phoenix,0
3913.03,373,refund,Chicago,0
3583.8,901,refund,San Jose,0
1762.74,47,purchase,Chicago,0
1867.66,257,refund,New York,0
1018.86,433,refund,San Antonio,0
2453.46,204,purchase,San Diego,0
251.07,486,refund,Phoenix,0
1882.22,335,refund,San Diego,0
3844.55,427,refund,San Antonio,0
853.1,565,purchase,Chicago,0
4861.59,535,refund,Dallas,0
518.91,668,purchase,Chicago,0
2922.88,761,refund,San Jose,0
119.76,226,refund,San Jose,0
299.17,447,refund,San Diego,0
1772.64,192,refund,Philadelphia,0
3011.17,659,refund,Houston,0
97.87,934,purchase,Chicago,0
2802.23,152,refund,Los Angeles,0
252.5,755,refund,San Jose,0
567.02,413,purchase,New York,0
3167.88,241,refund,Los Angeles,0
4788.24,902,purchase,Philadelphia,0
3972.57,218,refund,San Diego,0
2252.43,683,purchase,New York,0
919.43,246,refund,Dallas,0
562.3,695,refund,Los Angeles,0
3761.28,488,refund,San Antonio,0
610.76,300,purchase,San Antonio,0
406.43,957,purchase,San Jose,0
1839.19,327,refund,Chicago,0
461.13,661,purchase,New York,0
4018.11,906,refund,Phoenix,0
420.82,570,refund,New York,0
2911.27,752,refund,Phoenix,0
1739.07,72,purchase,Dallas,0
3322.42,680,purchase,New York,0
4166.37,824,refund,San Jose,0
3414.5,900,refund,Dallas,0
2245.51,828,refund,New York,0
4288.36,72,purchase,Houston,0
993.45,710,refund,Chicago,0
